step,laneID,WaitingTime,CO2
50,1_2,0.0,0.0
50,7_0,0.0,0.0
50,-8_1,0.0,0.0
50,9_0,0.0,4427.8160716390585
50,2_2,0.0,0.0
50,-9_2,0.0,0.0
50,-6_1,1.0,2594.887491005658
50,2_1,0.0,0.0
50,7_2,0.0,0.0
50,9_2,0.0,0.0
50,6_0,0.0,3054.8387377989407
50,-0_2,0.0,0.0
50,-8_0,0.0,0.0
50,5_2,0.0,0.0
50,5_1,0.0,0.0
50,-0_1,0.0,0.0
50,-4_0,15.0,8725.603871831638
50,2_0,0.0,0.0
60,-1_0,0.0,0.0
60,1_1,0.0,0.0
60,-3_1,0.0,6190.912695338947
60,0_2,0.0,0.0
60,-6_0,7.0,2624.722222222222
60,-9_0,0.0,0.0
60,-7_0,6.0,2624.722222222222
60,-7_2,5.0,2624.7060211252183
60,8_1,0.0,0.0
60,3_2,0.0,3000.983537761546
60,-1_2,66.0,20795.391786666587
60,4_0,0.0,0.0
60,9_1,0.0,2139.4374807642
60,-4_2,3.0,14030.018249189583
60,8_2,0.0,0.0
60,-4_1,22.0,2624.722222222222
60,4_1,0.0,0.0
60,-3_0,0.0,0.0
60,-0_0,0.0,0.0
60,0_0,0.0,0.0
60,6_2,14.0,6685.97257140826
60,-3_2,0.0,0.0
60,-2_0,9.0,2624.722222222222
60,3_1,1.0,2588.9743332058
60,-6_2,0.0,0.0
60,-2_1,0.0,0.0
60,-5_2,0.0,0.0
60,6_1,0.0,0.0
60,4_2,0.0,12056.572250741334
60,-5_0,0.0,11216.634028712702
60,0_1,0.0,0.0
60,8_0,0.0,0.0
60,-1_1,0.0,0.0
60,-9_1,0.0,0.0
60,3_0,7.0,6308.954667105546
60,5_0,0.0,0.0
60,7_1,0.0,0.0
60,-2_2,26.0,2624.722222222222
60,-5_1,0.0,0.0
60,1_0,0.0,0.0
60,-7_1,0.0,0.0
60,-8_2,27.0,7866.684574080202
60,1_2,0.0,4763.976991235947
60,7_0,0.0,0.0
60,-8_1,0.0,0.0
60,9_0,0.0,3650.5278312302025
60,2_2,0.0,4372.8842680645685
60,-9_2,0.0,0.0
60,-6_1,11.0,2624.7079096790835
60,2_1,0.0,0.0
60,7_2,0.0,0.0
60,9_2,0.0,0.0
60,6_0,0.0,3389.1220861284555
60,-0_2,0.0,0.0
60,-8_0,0.0,0.0
60,5_2,0.0,9030.007877045957
60,5_1,0.0,0.0
60,-0_1,0.0,0.0
60,-4_0,25.0,5076.005861698566
60,2_0,0.0,0.0
70,-1_0,0.0,0.0
70,1_1,0.0,0.0
70,-3_1,0.0,0.0
70,0_2,1.0,2614.077664579933
70,-6_0,22.0,18983.050561258795
70,-9_0,0.0,8482.761486845016
70,-7_0,16.0,2624.722222222222
70,-7_2,0.0,0.0
70,8_1,0.0,0.0
70,3_2,16.0,8638.35341626952
70,-1_2,0.0,10463.993673425675
70,4_0,0.0,0.0
70,9_1,0.0,0.0
70,-4_2,26.0,9523.726306919478
70,8_2,0.0,0.0
70,-4_1,0.0,0.0
70,4_1,0.0,0.0
70,-3_0,5.0,5038.423462699497
70,-0_0,0.0,0.0
70,0_0,0.0,12899.273457683603
70,6_2,38.0,7873.980813767375
70,-3_2,6.0,2624.722222222222
70,-2_0,19.0,2624.722222222222
70,3_1,11.0,8521.20704066126
70,-6_2,0.0,0.0
70,-2_1,0.0,0.0
70,-5_2,8.0,2624.722222222222
70,6_1,0.0,0.0
70,4_2,0.0,6980.875573403705
70,-5_0,0.0,0.0
70,0_1,0.0,0.0
70,8_0,0.0,0.0
70,-1_1,0.0,0.0
70,-9_1,0.0,0.0
70,3_0,21.0,9034.072119660123
70,5_0,0.0,5480.932310404927
70,7_1,0.0,0.0
70,-2_2,0.0,0.0
70,-5_1,0.0,0.0
70,1_0,0.0,0.0
70,-7_1,0.0,0.0
70,-8_2,0.0,11322.719102295512
70,1_2,0.0,3790.1708612871575
70,7_0,0.0,0.0
70,-8_1,0.0,0.0
70,9_0,0.0,1921.9271880727867
70,2_2,0.0,0.0
70,-9_2,0.0,0.0
70,-6_1,21.0,11953.910453202707
70,2_1,0.0,0.0
70,7_2,0.0,0.0
70,9_2,0.0,1433.8350387940927
70,6_0,0.0,3030.0953213402568
70,-0_2,0.0,2235.8674150590214
70,-8_0,0.0,0.0
70,5_2,0.0,5781.86638616794
70,5_1,0.0,0.0
70,-0_1,0.0,0.0
70,-4_0,0.0,0.0
70,2_0,0.0,0.0
80,-1_0,0.0,6300.595568931616
80,1_1,0.0,0.0
80,-3_1,0.0,0.0
80,0_2,11.0,2624.722222222222
80,-6_0,0.0,17760.924336846263
80,-9_0,0.0,3852.0562584746312
80,-7_0,26.0,2624.722222222222
80,-7_2,0.0,0.0
80,8_1,0.0,0.0
80,3_2,36.0,8495.091658157215
80,-1_2,16.0,7874.113714540816
80,4_0,0.0,0.0
80,9_1,0.0,0.0
80,-4_2,64.0,10498.888888888889
80,8_2,0.0,0.0
80,-4_1,0.0,0.0
80,4_1,0.0,0.0
80,-3_0,0.0,2513.036344535163
80,-0_0,0.0,4222.065453259165
80,0_0,0.0,3527.3015737422297
80,6_2,0.0,0.0
80,-3_2,16.0,4608.891396737984
80,-2_0,29.0,2624.722222222222
80,3_1,0.0,4491.9039486769125
80,-6_2,0.0,0.0
80,-2_1,0.0,0.0
80,-5_2,22.0,21543.65877554191
80,6_1,0.0,2289.8523379138805
80,4_2,0.0,0.0
80,-5_0,3.0,7429.549692584526
80,0_1,0.0,5752.701014468732
80,8_0,0.0,0.0
80,-1_1,0.0,0.0
80,-9_1,0.0,0.0
80,3_0,0.0,10505.649798898274
80,5_0,0.0,3362.182191390387
80,7_1,0.0,0.0
80,-2_2,0.0,0.0
80,-5_1,0.0,0.0
80,1_0,0.0,0.0
80,-7_1,0.0,0.0
80,-8_2,9.0,9030.267847041128
80,1_2,0.0,0.0
80,7_0,0.0,0.0
80,-8_1,0.0,0.0
80,9_0,0.0,0.0
80,2_2,0.0,0.0
80,-9_2,0.0,0.0
80,-6_1,0.0,0.0
80,2_1,0.0,0.0
80,7_2,0.0,9360.369066495272
80,9_2,0.0,0.0
80,6_0,0.0,3825.655041393167
80,-0_2,0.0,0.0
80,-8_0,0.0,3366.7235821002355
80,5_2,0.0,0.0
80,5_1,0.0,0.0
80,-0_1,0.0,0.0
80,-4_0,0.0,0.0
80,2_0,0.0,0.0
90,-1_0,0.0,2624.722222222222
90,1_1,0.0,0.0
90,-3_1,0.0,9630.781448221464
90,0_2,0.0,0.0
90,-6_0,0.0,12594.816093424313
90,-9_0,9.0,22727.570241752666
90,-7_0,36.0,2624.722222222222
90,-7_2,0.0,0.0
90,8_1,0.0,0.0
90,3_2,59.0,7874.02821053821
90,-1_2,46.0,11452.856464218985
90,4_0,0.0,0.0
90,9_1,0.0,0.0
90,-4_2,0.0,15375.270413144437
90,8_2,0.0,0.0
90,-4_1,0.0,0.0
90,4_1,0.0,0.0
90,-3_0,0.0,0.0
90,-0_0,0.0,2404.3972357602947
90,0_0,6.0,9736.717339565277
90,6_2,0.0,7010.026670887375
90,-3_2,0.0,4267.256604650251
90,-2_0,39.0,2624.722222222222
90,3_1,13.0,10633.267993207564
90,-6_2,6.0,2624.722222222222
90,-2_1,0.0,0.0
90,-5_2,0.0,2389.139150933019
90,6_1,0.0,4536.508142223249
90,4_2,0.0,0.0
90,-5_0,13.0,5550.381800626685
90,0_1,2.0,5151.131092238384
90,8_0,0.0,0.0
90,-1_1,0.0,0.0
90,-9_1,0.0,2478.750594342109
90,3_0,4.0,12342.646888047255
90,5_0,0.0,0.0
90,7_1,0.0,0.0
90,-2_2,0.0,5723.430531423639
90,-5_1,0.0,0.0
90,1_0,0.0,0.0
90,-7_1,0.0,0.0
90,-8_2,0.0,2214.2311880956504
90,1_2,0.0,0.0
90,7_0,0.0,0.0
90,-8_1,0.0,0.0
90,9_0,0.0,0.0
90,2_2,0.0,4185.405784180352
90,-9_2,0.0,0.0
90,-6_1,5.0,18562.098800019437
90,2_1,0.0,0.0
90,7_2,0.0,10668.607574842525
90,9_2,0.0,0.0
90,6_0,0.0,7865.137690630948
90,-0_2,0.0,0.0
90,-8_0,0.0,11542.825409901165
90,5_2,0.0,0.0
90,5_1,0.0,0.0
90,-0_1,0.0,0.0
90,-4_0,0.0,0.0
90,2_0,0.0,0.0
100,-1_0,1.0,2620.006547599834
100,1_1,0.0,0.0
100,-3_1,0.0,5497.221676778998
100,0_2,0.0,0.0
100,-6_0,0.0,0.0
100,-9_0,20.0,9495.156099039772
100,-7_0,0.0,0.0
100,-7_2,0.0,0.0
100,8_1,0.0,0.0
100,3_2,89.0,14443.581723763678
100,-1_2,77.0,10498.81436004089
100,4_0,0.0,0.0
100,9_1,0.0,0.0
100,-4_2,0.0,1457.2837326909685
100,8_2,0.0,0.0
100,-4_1,0.0,0.0
100,4_1,0.0,0.0
100,-3_0,0.0,11067.918750813627
100,-0_0,0.0,0.0
100,0_0,0.0,0.0
100,6_2,1.0,8183.717737711124
100,-3_2,0.0,4702.99364695672
100,-2_0,49.0,2624.722222222222
100,3_1,0.0,3621.8444021700016
100,-6_2,16.0,5429.787408126006
100,-2_1,0.0,0.0
100,-5_2,6.0,6581.815511246605
100,6_1,0.0,1628.5071382966494
100,4_2,0.0,0.0
100,-5_0,26.0,5247.874968253811
100,0_1,0.0,0.0
100,8_0,0.0,0.0
100,-1_1,0.0,0.0
100,-9_1,9.0,5214.601152471514
100,3_0,0.0,0.0
100,5_0,0.0,0.0
100,7_1,0.0,0.0
100,-2_2,1.0,2590.8200301248103
100,-5_1,10.0,2624.722222222222
100,1_0,0.0,0.0
100,-7_1,0.0,0.0
100,-8_2,6.0,2624.722222222222
100,1_2,0.0,0.0
100,7_0,0.0,1792.192517251511
100,-8_1,0.0,0.0
100,9_0,0.0,0.0
100,2_2,0.0,1602.3596062533115
100,-9_2,0.0,0.0
100,-6_1,0.0,3516.9983310199195
100,2_1,0.0,0.0
100,7_2,0.0,0.0
100,9_2,0.0,0.0
100,6_0,9.0,10407.67645492002
100,-0_2,0.0,0.0
100,-8_0,0.0,1541.414998276889
100,5_2,0.0,0.0
100,5_1,0.0,0.0
100,-0_1,0.0,0.0
100,-4_0,0.0,0.0
100,2_0,0.0,0.0
110,-1_0,11.0,5249.444444444444
110,1_1,0.0,0.0
110,-3_1,0.0,0.0
110,0_2,0.0,0.0
110,-6_0,2.0,10607.331113291282
110,-9_0,0.0,4074.1448592882357
110,-7_0,0.0,0.0
110,-7_2,0.0,0.0
110,8_1,0.0,0.0
110,3_2,0.0,6922.43573982726
110,-1_2,120.0,20368.653892318525
110,4_0,0.0,0.0
110,9_1,0.0,5030.917942109635
110,-4_2,14.0,5249.444444444444
110,8_2,0.0,0.0
110,-4_1,0.0,0.0
110,4_1,0.0,0.0
110,-3_0,0.0,17197.276222979697
110,-0_0,0.0,0.0
110,0_0,0.0,0.0
110,6_2,11.0,10407.570086424663
110,-3_2,0.0,1489.3404964927863
110,-2_0,59.0,7067.999632108871
110,3_1,0.0,4732.157364016706
110,-6_2,0.0,11045.437421609528
110,-2_1,0.0,0.0
110,-5_2,18.0,5247.8453355387355
110,6_1,0.0,5071.70376291826
110,4_2,0.0,0.0
110,-5_0,46.0,5249.444444444444
110,0_1,0.0,0.0
110,8_0,0.0,3759.955973543423
110,-1_1,0.0,4962.130761732597
110,-9_1,0.0,0.0
110,3_0,8.0,12110.910335755112
110,5_0,0.0,0.0
110,7_1,0.0,0.0
110,-2_2,11.0,2624.722222222222
110,-5_1,20.0,2624.722222222222
110,1_0,0.0,0.0
110,-7_1,0.0,0.0
110,-8_2,16.0,20212.45551957716
110,1_2,0.0,0.0
110,7_0,0.0,1665.8829830828604
110,-8_1,0.0,0.0
110,9_0,0.0,4000.846060892745
110,2_2,0.0,0.0
110,-9_2,0.0,0.0
110,-6_1,16.0,11012.688926290872
110,2_1,0.0,0.0
110,7_2,0.0,0.0
110,9_2,0.0,0.0
110,6_0,0.0,3621.0581817202237
110,-0_2,0.0,0.0
110,-8_0,2.0,2621.2451461059527
110,5_2,0.0,2147.4993017158704
110,5_1,0.0,0.0
110,-0_1,0.0,10021.831516844464
110,-4_0,0.0,0.0
110,2_0,0.0,0.0
120,-1_0,21.0,2624.722222222222
120,1_1,0.0,0.0
120,-3_1,0.0,0.0
120,0_2,0.0,0.0
120,-6_0,0.0,11337.136425827022
120,-9_0,6.0,2624.722222222222
120,-7_0,0.0,0.0
120,-7_2,0.0,5604.826352299439
120,8_1,0.0,0.0
120,3_2,8.0,9340.985311545872
120,-1_2,0.0,14698.03752194566
120,4_0,0.0,0.0
120,9_1,0.0,11251.598028284061
120,-4_2,34.0,23682.615205535916
120,8_2,0.0,0.0
120,-4_1,0.0,0.0
120,4_1,0.0,0.0
120,-3_0,1.0,6811.058987917673
120,-0_0,0.0,2660.721447062447
120,0_0,0.0,5937.004740089665
120,6_2,0.0,4570.412883706706
120,-3_2,2.0,11910.889061794856
120,-2_0,69.0,2624.722222222222
120,3_1,0.0,7959.068895884507
120,-6_2,0.0,6686.871712593407
120,-2_1,0.0,0.0
120,-5_2,38.0,5249.444444444444
120,6_1,0.0,0.0
120,4_2,0.0,1784.2766592605713
120,-5_0,66.0,13730.366283879286
120,0_1,0.0,0.0
120,8_0,0.0,0.0
120,-1_1,0.0,0.0
120,-9_1,0.0,0.0
120,3_0,0.0,0.0
120,5_0,0.0,0.0
120,7_1,0.0,0.0
120,-2_2,0.0,0.0
120,-5_1,30.0,2624.722222222222
120,1_0,0.0,0.0
120,-7_1,0.0,0.0
120,-8_2,27.0,14073.549258079931
120,1_2,0.0,0.0
120,7_0,0.0,0.0
120,-8_1,0.0,0.0
120,9_0,0.0,4046.4507113300374
120,2_2,0.0,0.0
120,-9_2,0.0,3379.9292949463156
120,-6_1,0.0,0.0
120,2_1,0.0,0.0
120,7_2,0.0,13268.437592842809
120,9_2,0.0,0.0
120,6_0,6.0,8885.465092893553
120,-0_2,0.0,1956.8772210824463
120,-8_0,12.0,2624.722222222222
120,5_2,0.0,0.0
120,5_1,0.0,0.0
120,-0_1,0.0,0.0
120,-4_0,0.0,2624.722222222222
120,2_0,0.0,0.0
130,-1_0,31.0,5249.444444444444
130,1_1,0.0,0.0
130,-3_1,8.0,10376.028049343626
130,0_2,0.0,0.0
130,-6_0,9.0,2624.722222222222
130,-9_0,16.0,11132.816719588149
130,-7_0,0.0,0.0
130,-7_2,0.0,3890.5227009621785
130,8_1,0.0,0.0
130,3_2,31.0,11147.799382250185
130,-1_2,17.0,17260.26916967941
130,4_0,0.0,11142.23862962268
130,9_1,0.0,0.0
130,-4_2,55.0,9219.946742163418
130,8_2,0.0,0.0
130,-4_1,0.0,0.0
130,4_1,0.0,2351.1287907980604
130,-3_0,19.0,8254.82872512592
130,-0_0,0.0,0.0
130,0_0,0.0,0.0
130,6_2,1.0,5159.909790518097
130,-3_2,0.0,1528.2297340298155
130,-2_0,79.0,2624.722222222222
130,3_1,0.0,1949.9289786870722
130,-6_2,7.0,15829.3429507177
130,-2_1,5.0,2624.684051562889
130,-5_2,58.0,5249.444444444444
130,6_1,3.0,6542.928266235345
130,4_2,0.0,0.0
130,-5_0,0.0,0.0
130,0_1,0.0,0.0
130,8_0,0.0,0.0
130,-1_1,0.0,0.0
130,-9_1,0.0,0.0
130,3_0,0.0,5693.526161119866
130,5_0,0.0,0.0
130,7_1,0.0,0.0
130,-2_2,0.0,0.0
130,-5_1,0.0,0.0
130,1_0,0.0,0.0
130,-7_1,0.0,0.0
130,-8_2,0.0,1448.0175349715746
130,1_2,0.0,0.0
130,7_0,0.0,0.0
130,-8_1,0.0,3890.28601619864
130,9_0,0.0,0.0
130,2_2,0.0,1538.3262699539916
130,-9_2,1.0,2539.053944014563
130,-6_1,4.0,14481.197228759074
130,2_1,0.0,0.0
130,7_2,0.0,7448.948799285377
130,9_2,0.0,0.0
130,6_0,16.0,6482.542132061904
130,-0_2,0.0,0.0
130,-8_0,22.0,12175.598352987905
130,5_2,0.0,0.0
130,5_1,0.0,0.0
130,-0_1,0.0,0.0
130,-4_0,0.0,0.0
130,2_0,0.0,0.0
140,-1_0,41.0,2624.722222222222
140,1_1,0.0,0.0
140,-3_1,0.0,0.0
140,0_2,0.0,0.0
140,-6_0,31.0,13498.297729810896
140,-9_0,0.0,6303.828387885185
140,-7_0,0.0,0.0
140,-7_2,8.0,2624.722222222222
140,8_1,0.0,0.0
140,3_2,0.0,3807.575024624866
140,-1_2,57.0,22454.368472824284
140,4_0,0.0,6332.705625001965
140,9_1,0.0,3177.25233264696
140,-4_2,102.0,22253.753815906734
140,8_2,0.0,0.0
140,-4_1,0.0,0.0
140,4_1,0.0,0.0
140,-3_0,0.0,8283.005418853092
140,-0_0,0.0,7096.042315526252
140,0_0,0.0,0.0
140,6_2,25.0,7874.1525445865245
140,-3_2,12.0,13961.15824137305
140,-2_0,89.0,2624.722222222222
140,3_1,14.0,5249.417929756088
140,-6_2,0.0,0.0
140,-2_1,15.0,2624.722222222222
140,-5_2,78.0,5249.444444444444
140,6_1,0.0,0.0
140,4_2,0.0,15846.526331127625
140,-5_0,0.0,0.0
140,0_1,0.0,0.0
140,8_0,0.0,0.0
140,-1_1,0.0,0.0
140,-9_1,0.0,0.0
140,3_0,6.0,11772.227298562806
140,5_0,0.0,0.0
140,7_1,0.0,0.0
140,-2_2,0.0,0.0
140,-5_1,0.0,0.0
140,1_0,0.0,0.0
140,-7_1,0.0,0.0
140,-8_2,14.0,5249.444444444444
140,1_2,0.0,0.0
140,7_0,0.0,0.0
140,-8_1,0.0,7614.010677051188
140,9_0,0.0,3296.145876622418
140,2_2,0.0,6208.795608914928
140,-9_2,11.0,2624.722222222222
140,-6_1,20.0,7869.6441623567825
140,2_1,0.0,0.0
140,7_2,0.0,0.0
140,9_2,0.0,0.0
140,6_0,0.0,2290.9367255836787
140,-0_2,0.0,0.0
140,-8_0,32.0,5249.444444444444
140,5_2,0.0,17572.54618609041
140,5_1,0.0,0.0
140,-0_1,0.0,8231.393312324417
140,-4_0,0.0,2624.722222222222
140,2_0,0.0,0.0
150,-1_0,51.0,2624.722222222222
150,1_1,0.0,0.0
150,-3_1,0.0,7383.740720327432
150,0_2,0.0,3281.745591211652
150,-6_0,0.0,3431.883533504028
150,-9_0,7.0,15147.270098562349
150,-7_0,0.0,10858.997506846066
150,-7_2,18.0,6222.342527460334
150,8_1,0.0,0.0
150,3_2,0.0,9259.96816580203
150,-1_2,0.0,23985.660545735456
150,4_0,0.0,0.0
150,9_1,0.0,0.0
150,-4_2,162.0,15748.31997027522
150,8_2,0.0,11999.845371997062
150,-4_1,0.0,0.0
150,4_1,0.0,0.0
150,-3_0,1.0,14545.714575547863
150,-0_0,0.0,6975.556912669922
150,0_0,0.0,17182.439296897373
150,6_2,0.0,11938.514206091088
150,-3_2,32.0,5249.444444444444
